word,reason
kutandika,no_usable_definitions
kugharimia,no_usable_definitions
kugharimiwa,no_usable_definitions
kuumia,no_usable_definitions
kuchongea,no_usable_definitions
kudhabihu,no_usable_definitions
kurahisi,no_usable_definitions
kurahisisha,no_usable_definitions
kurahisika,no_usable_definitions
kurahisia,no_usable_definitions
kuaminia,no_usable_definitions
kuaminisha,no_usable_definitions
kuaminiwa,no_usable_definitions
kuaminika,no_usable_definitions
baharini,no_usable_definitions
kutawadha,no_usable_definitions
kugawadia,no_usable_definitions
mtaka cha mvunguni sharti ainame,unknown_pos
kustaftahi,no_usable_definitions
kusebeha,no_usable_definitions
kugawisha,no_usable_definitions
kugawiwa,no_usable_definitions
kugawana,no_usable_definitions
kumaka,no_usable_definitions
kukingama,no_usable_definitions
kupinduka,no_usable_definitions
kubwata,no_usable_definitions
kupenga,no_usable_definitions
kunung'unika,no_usable_definitions
kutagaa,no_usable_definitions
kuchipulia,no_usable_definitions
kuchipuza,no_usable_definitions
kuchipuka,no_usable_definitions
kukunjua,no_usable_definitions
kufanikisha,no_usable_definitions
kufanikishwa,no_usable_definitions
kuritadi,no_usable_definitions
kuritadia,no_usable_definitions
kuritadisha,no_usable_definitions
kutaradadi,no_usable_definitions
kutaradadia,no_usable_definitions
kutaradadisha,no_usable_definitions
kutaradadika,no_usable_definitions
kunasihi,no_usable_definitions
kuteleka,no_usable_definitions
kutelekea,no_usable_definitions
kukabiliwa,no_usable_definitions
kudabu,no_usable_definitions
kudabisha,no_usable_definitions
kudabiwa,no_usable_definitions
kudabiana,no_usable_definitions
kudabika,no_usable_definitions
kudaathari,no_usable_definitions
kudaatharisha,no_usable_definitions
kudaathariwa,no_usable_definitions
kudaatharika,no_usable_definitions
kushauria,no_usable_definitions
kushauriwa,no_usable_definitions
kushauriana,no_usable_definitions
kushaurika,no_usable_definitions
kuambatisha,no_usable_definitions
mbele ya,unknown_pos
mbele za,unknown_pos
kuchanwa,no_usable_definitions
darini,no_usable_definitions
kukosha,no_usable_definitions
kutoharisha,no_usable_definitions
kutoharishia,no_usable_definitions
kutoharishwa,no_usable_definitions
kutoharishana,no_usable_definitions
kutoharishika,no_usable_definitions
kupangilia,no_usable_definitions
kutimua,no_usable_definitions
kutimuliwa,no_usable_definitions
kutimuana,no_usable_definitions
kutabaradi,no_usable_definitions
kupoesha,no_usable_definitions
kuchekeka,no_usable_definitions
kuidhinishia,no_usable_definitions
kuidhinishana,no_usable_definitions
kuidhinishika,no_usable_definitions
kukerea,no_usable_definitions
kukeresha,no_usable_definitions
kukerwa,no_usable_definitions
kukerana,no_usable_definitions
kukereka,no_usable_definitions
bandiko,no_usable_definitions
kuumbua,no_usable_definitions
kukunjuka,no_usable_definitions
kudidimia,no_usable_definitions
kushajiisha,no_usable_definitions
kushajiishwa,no_usable_definitions
kushaja,no_usable_definitions
kushajisha,no_usable_definitions
kuhui,no_usable_definitions
kuhuiwa,no_usable_definitions
kuhuiana,no_usable_definitions
kuhuika,no_usable_definitions
kuhuia,no_usable_definitions
kuangika,no_usable_definitions
kujibiana,no_usable_definitions
kujibiza,no_usable_definitions
kujibizana,no_usable_definitions
kutaifishia,no_usable_definitions
kutaifishwa,no_usable_definitions
kutaifishika,no_usable_definitions
kugandama,no_usable_definitions
kulehemu,no_usable_definitions
kufungama,no_usable_definitions
kushikama,no_usable_definitions
kushikamania,no_usable_definitions
kushikamanisha,no_usable_definitions
kushikamanika,no_usable_definitions
kushikia,no_usable_definitions
kushikisha,no_usable_definitions
kushikwa,no_usable_definitions
kushikana,no_usable_definitions
kushikika,no_usable_definitions
kukesha,no_usable_definitions
kukeshea,no_usable_definitions
kukeshana,no_usable_definitions
kukesheka,no_usable_definitions
kusinzia,no_usable_definitions
kuungama,no_usable_definitions
kuingiliwa,no_usable_definitions
kuingiliana,no_usable_definitions
kuingilika,no_usable_definitions
kusemeza,no_usable_definitions
kusemezana,no_usable_definitions
kusampulisha,no_usable_definitions
kuswahilisha,no_usable_definitions
kutaraja,no_usable_definitions
kurakibu,no_usable_definitions
kukifu,no_usable_definitions
kuajiria,no_usable_definitions
kufisidi,no_usable_definitions
kufidhuli,no_usable_definitions
kusafihi,no_usable_definitions
kusihiri,no_usable_definitions
kusihiria,no_usable_definitions
kusihirisha,no_usable_definitions
kusihiriwa,no_usable_definitions
kusihiriana,no_usable_definitions
kusihirika,no_usable_definitions
kusharabu,no_usable_definitions
kusharabiwa,no_usable_definitions
kusharabika,no_usable_definitions
kusetiri,no_usable_definitions
kusanii,no_usable_definitions
kuchumbiana,no_usable_definitions
kumenyeka,no_usable_definitions
shingoni,no_usable_definitions
kutapatapa,no_usable_definitions
kutukuka,no_usable_definitions
kutukukia,no_usable_definitions
kutukukisha,no_usable_definitions
kuafu,no_usable_definitions
Lebanoni,no_usable_definitions
kusindikizia,no_usable_definitions
kusindikizisha,no_usable_definitions
kusindikizwa,no_usable_definitions
kusindikizana,no_usable_definitions
kusindikizika,no_usable_definitions
kuchezea,no_usable_definitions
kuchezesha,no_usable_definitions
kuchezewa,no_usable_definitions
kukusuru,no_usable_definitions
kukusuria,no_usable_definitions
kukusurisha,no_usable_definitions
kukusurika,no_usable_definitions
kusubiria,no_usable_definitions
kusubirisha,no_usable_definitions
kusubiriwa,no_usable_definitions
kusubiriana,no_usable_definitions
kusubirika,no_usable_definitions
kurejeshea,no_usable_definitions
kurejeshwa,no_usable_definitions
kurejeshana,no_usable_definitions
kurejesheka,no_usable_definitions
kushushia,no_usable_definitions
kushua,no_usable_definitions
kushulia,no_usable_definitions
kushuliwa,no_usable_definitions
kushulika,no_usable_definitions
kubembelea,no_usable_definitions
kupalia,no_usable_definitions
kupakana,no_usable_definitions
kupakania,no_usable_definitions
kupakanisha,no_usable_definitions
kupakanika,no_usable_definitions
kudeheni,no_usable_definitions
kutandia,no_usable_definitions
kutandwa,no_usable_definitions
kubemba,no_usable_definitions
kuzia,no_usable_definitions
kuvimbia,no_usable_definitions
kuvimbisha,no_usable_definitions
kuvimbwa,no_usable_definitions
kuvimbika,no_usable_definitions
kuvimbana,no_usable_definitions
kutona,no_usable_definitions
kukanyagwa,no_usable_definitions
kusambaratisha,no_usable_definitions
kurefusha,no_usable_definitions
kurefushia,no_usable_definitions
kurefushwa,no_usable_definitions
kurefushana,no_usable_definitions
kurefushika,no_usable_definitions
kuungulika,no_usable_definitions
kuungulia,no_usable_definitions
kumaanishia,no_usable_definitions
kumaanishwa,no_usable_definitions
kumaanishana,no_usable_definitions
kumaanishika,no_usable_definitions
kubelenga,no_usable_definitions
kubelengea,no_usable_definitions
kubelengesha,no_usable_definitions
kubelengeka,no_usable_definitions
kushindilia,no_usable_definitions
kupigilia,no_usable_definitions
kushikilia,no_usable_definitions
kuraghbisha,no_usable_definitions
kukoga,no_usable_definitions
kufedhehesha,no_usable_definitions
kuchanjiana,no_usable_definitions
kuunguza,no_usable_definitions
kukoromea,no_usable_definitions
kukoromesha,no_usable_definitions
kufukua,no_usable_definitions
kufuasa,no_usable_definitions
kumeng'enya,no_usable_definitions
kufichulia,no_usable_definitions
kufichusha,no_usable_definitions
kufichuana,no_usable_definitions
kufichuka,no_usable_definitions
kuwafiki,no_usable_definitions
kuwafikia,no_usable_definitions
kuwafikisha,no_usable_definitions
kuwafikiana,no_usable_definitions
kuwafikika,no_usable_definitions
kufiria,no_usable_definitions
kufirisha,no_usable_definitions
kufirwa,no_usable_definitions
kufirana,no_usable_definitions
kufirika,no_usable_definitions
kulalaika,no_usable_definitions
kubunia,no_usable_definitions
kubunisha,no_usable_definitions
kubuniwa,no_usable_definitions
kubuniana,no_usable_definitions
kubunika,no_usable_definitions
kushutumia,no_usable_definitions
kushutumiwa,no_usable_definitions
kushutumiana,no_usable_definitions
kushutumika,no_usable_definitions
kushuta,no_usable_definitions
kuhulu,no_usable_definitions
kutaalamika,no_usable_definitions
kukodika,no_usable_definitions
kukodiwa,no_usable_definitions
kukodia,no_usable_definitions
kutambika,no_usable_definitions
kuvamisha,no_usable_definitions
kuvamiwa,no_usable_definitions
kujaribia,no_usable_definitions
kujaribisha,no_usable_definitions
kuloga,no_usable_definitions
kulogwa,no_usable_definitions
kuhusuru,no_usable_definitions
Uskochi,no_usable_definitions
Uskoti,no_usable_definitions
kutukuza,no_usable_definitions
kulowesha,no_usable_definitions
kulowana,no_usable_definitions
kuloweka,no_usable_definitions
kuridhia,no_usable_definitions
kuridhiwa,no_usable_definitions
kubwaga,no_usable_definitions
kubwagisha,no_usable_definitions
kubwagia,no_usable_definitions
kubwagwa,no_usable_definitions
kubwagana,no_usable_definitions
kubwagika,no_usable_definitions
kusona,no_usable_definitions
kuambika,no_usable_definitions
kuambwa,no_usable_definitions
kudhihaki,no_usable_definitions
kudhihakisha,no_usable_definitions
kudhihakiwa,no_usable_definitions
mbwa abwekae haumi,unknown_pos
kubwekesha,no_usable_definitions
kuzinga,no_usable_definitions
kutanasari,no_usable_definitions
kunafidhi,no_usable_definitions
kunakshia,no_usable_definitions
kunakshiwa,no_usable_definitions
kunakshika,no_usable_definitions
kulapa,no_usable_definitions
kufuturu,no_usable_definitions
kufuturia,no_usable_definitions
kufuturisha,no_usable_definitions
chooni,no_usable_definitions
kulainisha,no_usable_definitions
kuhabarisha,no_usable_definitions
kutendesha,no_usable_definitions
mstahimilivu hula mbivu,unknown_pos
mkabala ya,unknown_pos
kusana,no_usable_definitions
kughofiri,no_usable_definitions
kughusubu,no_usable_definitions
kuchujia,no_usable_definitions
kuchujisha,no_usable_definitions
kuchujwa,no_usable_definitions
kuharamisha,no_usable_definitions
kusadifu,no_usable_definitions
kutengua,no_usable_definitions
kutazamia,no_usable_definitions
kuamili,no_usable_definitions
kuamilisha,no_usable_definitions
kunyambua,no_usable_definitions
kunyambulisha,no_usable_definitions
kuwasilia,no_usable_definitions
kuwasilisha,no_usable_definitions
kuwasilika,no_usable_definitions
kuwasiliwa,no_usable_definitions
kupasisha,no_usable_definitions
kukanyagia,no_usable_definitions
kivulini,no_usable_definitions
juani,no_usable_definitions
kuchumia,no_usable_definitions
kuadhimishia,no_usable_definitions
kuadhimishwa,no_usable_definitions
hadharani,no_usable_definitions
darasani,no_usable_definitions
Vatikani,no_usable_definitions
kukiuka,no_usable_definitions
kufuatia,no_usable_definitions
madarakani,no_usable_definitions
jangwani,no_usable_definitions
tumboni,no_usable_definitions
hatarini,no_usable_definitions
ulimwenguni,no_usable_definitions
gerezani,no_usable_definitions
mtandaoni,no_usable_definitions
Afrika ya Kati,no_usable_definitions
mavumbini,no_usable_definitions
bungeni,no_usable_definitions
mahakamani,no_usable_definitions
ziarani,no_usable_definitions
kuzungumzia,no_usable_definitions
kukwaza,no_usable_definitions
kuchimbua,no_usable_definitions
kuchimbuka,no_usable_definitions
kustihizai,no_usable_definitions
mtoni,no_usable_definitions
sebuleni,no_usable_definitions
ofisini,no_usable_definitions
afisini,no_usable_definitions
maofisini,no_usable_definitions
uzeeni,no_usable_definitions
kubanika,no_usable_definitions
kufufuka,no_usable_definitions
masikioni,no_usable_definitions
kurushia,no_usable_definitions
kudharaulia,no_usable_definitions
kudharaulisha,no_usable_definitions
kudharauliwa,no_usable_definitions
kudharaulika,no_usable_definitions
kustahi,no_usable_definitions
kustahisha,no_usable_definitions
kustahika,no_usable_definitions
kuotea,no_usable_definitions
uwanjani,no_usable_definitions
kusisimka,no_usable_definitions
mashambani,no_usable_definitions
jeshini,no_usable_definitions
usoni,no_usable_definitions
kudhanisha,no_usable_definitions
kudhaniana,no_usable_definitions
kudhanika,no_usable_definitions
kurufai,no_usable_definitions
kurishai,no_usable_definitions
kupunguzia,no_usable_definitions
kupunguzana,no_usable_definitions
kupunguziana,no_usable_definitions
kulipiwa,no_usable_definitions
kulipisha,no_usable_definitions
kulipiza,no_usable_definitions
kukolea,no_usable_definitions
kukolewa,no_usable_definitions
kukoleza,no_usable_definitions
kubobea,no_usable_definitions
kuahidia,no_usable_definitions
kuahidiwa,no_usable_definitions
kuahidiana,no_usable_definitions
kuahidika,no_usable_definitions
kusukumia,no_usable_definitions
kusukumwa,no_usable_definitions
kusukumana,no_usable_definitions
kusukumika,no_usable_definitions
mbinguni,no_usable_definitions
kujengua,no_usable_definitions
kupangua,no_usable_definitions
kusababishwa,no_usable_definitions
kurithiwa,no_usable_definitions
kukodishwa,no_usable_definitions
kusiri,no_usable_definitions
kubainika,no_usable_definitions
kubainia,no_usable_definitions
kubainiwa,no_usable_definitions
kubainiana,no_usable_definitions
kuangazia,no_usable_definitions
kuangazika,no_usable_definitions
kuungisha,no_usable_definitions
kuungika,no_usable_definitions
kuungia,no_usable_definitions
kuungwa,no_usable_definitions
kukandamizwa,no_usable_definitions
kukandamizana,no_usable_definitions
kuhafifisha,no_usable_definitions
machoni,no_usable_definitions
maishani,no_usable_definitions
utotoni,no_usable_definitions
kughafilika,no_usable_definitions
kuhudumia,no_usable_definitions
kuhudumisha,no_usable_definitions
kuhudumiwa,no_usable_definitions
kuhudumika,no_usable_definitions
Amerika ya Latini,no_usable_definitions
kudhalilishwa,no_usable_definitions
mkoani,no_usable_definitions
kufanania,no_usable_definitions
kufananisha,no_usable_definitions
kuteswa,no_usable_definitions
kuboreshwa,no_usable_definitions
mashakani,no_usable_definitions
kuunganishwa,no_usable_definitions
kubadilishwa,no_usable_definitions
kupitishwa,no_usable_definitions
kuheshimia,no_usable_definitions
kuheshimiana,no_usable_definitions
kuheshimika,no_usable_definitions
Abrahamu,no_usable_definitions
kuhesabia,no_usable_definitions
kuhesabiwa,no_usable_definitions
kuhesabiana,no_usable_definitions
kuhesabika,no_usable_definitions
kustaajabia,no_usable_definitions
kustaajabisha,no_usable_definitions
kustaajabika,no_usable_definitions
kulengwa,no_usable_definitions
kubatilishwa,no_usable_definitions
kushawishia,no_usable_definitions
kushawishiwa,no_usable_definitions
kushawishiana,no_usable_definitions
kushawishika,no_usable_definitions
kufutilia,no_usable_definitions
kutafsiria,no_usable_definitions
kutafsirisha,no_usable_definitions
kutafsiriwa,no_usable_definitions
kutafsirika,no_usable_definitions
mwezini,no_usable_definitions
mikononi,no_usable_definitions
kutajirisha,no_usable_definitions
kueneza,no_usable_definitions
kanisani,no_usable_definitions
dirishani,no_usable_definitions
kurutubishwa,no_usable_definitions
kunasua,no_usable_definitions
kudiriki,no_usable_definitions
kupelekea,no_usable_definitions
kuwajibisha,no_usable_definitions
kuuana,no_usable_definitions
kusikitishwa,no_usable_definitions
mkutanoni,no_usable_definitions
Vietnam Kusini,no_usable_definitions
Vietnam Kaskazini,no_usable_definitions
kutajia,no_usable_definitions
kutajisha,no_usable_definitions
kutajwa,no_usable_definitions
kutajana,no_usable_definitions
kutajika,no_usable_definitions
kuhofia,no_usable_definitions
kuhofisha,no_usable_definitions
kuhofiwa,no_usable_definitions
kuhofiana,no_usable_definitions
mitandaoni,no_usable_definitions
kugandishwa,no_usable_definitions
kusagisha,no_usable_definitions
kusagwa,no_usable_definitions
kusagana,no_usable_definitions
kupandikiza,no_usable_definitions
utumboni,no_usable_definitions
kuratibia,no_usable_definitions
kuratibisha,no_usable_definitions
kuratibiwa,no_usable_definitions
kuratibika,no_usable_definitions
kuimarishwa,no_usable_definitions
kuthibitishwa,no_usable_definitions
kutungisha,no_usable_definitions
kuazimisha,no_usable_definitions
kuazimwa,no_usable_definitions
kukumbwa,no_usable_definitions
mafichoni,no_usable_definitions
kubishania,no_usable_definitions
kukumbukwa,no_usable_definitions
kukumbukia,no_usable_definitions
kukopana,no_usable_definitions
kufukarisha,no_usable_definitions
kufukarika,no_usable_definitions
kumaskinika,no_usable_definitions
kumaskinisha,no_usable_definitions
kuhurisha,no_usable_definitions
kustaafisha,no_usable_definitions
kulumba,no_usable_definitions
kulumbana,no_usable_definitions
kuhitimishwa,no_usable_definitions
kuanzishwa,no_usable_definitions
kutanisha,no_usable_definitions
mlimani,no_usable_definitions
kunyongwa,no_usable_definitions
kukatishwa,no_usable_definitions
safarini,no_usable_definitions
kufilisisha,no_usable_definitions
kileleni,no_usable_definitions
wizarani,no_usable_definitions
kuelimishwa,no_usable_definitions
kutayarishwa,no_usable_definitions
kutamatisha,no_usable_definitions
kutamatika,no_usable_definitions
mguuni,no_usable_definitions
kutambuliwa,no_usable_definitions
kuhubiria,no_usable_definitions
kuhubirisha,no_usable_definitions
kuhubiriwa,no_usable_definitions
kuhubiriana,no_usable_definitions
mdomoni,no_usable_definitions
migodini,no_usable_definitions
kunyanyua,no_usable_definitions
kuvurugwa,no_usable_definitions
kutuzua,no_usable_definitions
kubahatika,no_usable_definitions
kuchakura,no_usable_definitions
kupandishwa,no_usable_definitions
kuzidisha,no_usable_definitions
kutafutwa,no_usable_definitions
kuridhishwa,no_usable_definitions
kutekea,no_usable_definitions
kufarijisha,no_usable_definitions
kufarijika,no_usable_definitions
kazini,no_usable_definitions
usingizini,no_usable_definitions
kambini,no_usable_definitions
mamlakani,no_usable_definitions
kupimia,no_usable_definitions
kupimika,no_usable_definitions
pajani,no_usable_definitions
mapajani,no_usable_definitions
uhamishoni,no_usable_definitions
kugeukia,no_usable_definitions
kutembeleana,no_usable_definitions
kupiganwa,no_usable_definitions
kusalimisha,no_usable_definitions
kuanika,no_usable_definitions
kuhangaisha,no_usable_definitions
kuhangaishwa,no_usable_definitions
kulinganishwa,no_usable_definitions
kuombea,no_usable_definitions
kuwasilishwa,no_usable_definitions
kuengua,no_usable_definitions
kuenguliwa,no_usable_definitions
vichwani,no_usable_definitions
midomoni,no_usable_definitions
kiungani,no_usable_definitions
viungani,no_usable_definitions
kuhifadhia,no_usable_definitions
kusomeshwa,no_usable_definitions
makaburini,no_usable_definitions
kudhiki,no_usable_definitions
kudhikisha,no_usable_definitions
kurambaza,no_usable_definitions
vyuoni,no_usable_definitions
kumenyesha,no_usable_definitions
kumenywa,no_usable_definitions
kumenyana,no_usable_definitions
kufyatua,no_usable_definitions
kufyatuana,no_usable_definitions
kubanisha,no_usable_definitions
kubanwa,no_usable_definitions
kukiukwa,no_usable_definitions
kusajilisha,no_usable_definitions
kusajiliwa,no_usable_definitions
kuporesha,no_usable_definitions
kuporwa,no_usable_definitions
visiwani,no_usable_definitions
kuorodheshwa,no_usable_definitions
begani,no_usable_definitions
kustarehesha,no_usable_definitions
kustareheka,no_usable_definitions
kufupishwa,no_usable_definitions
kuzeesha,no_usable_definitions
kushirikishwa,no_usable_definitions
kufadhilisha,no_usable_definitions
kufadhiliwa,no_usable_definitions
kufadhiliana,no_usable_definitions
kutenganishwa,no_usable_definitions
kurasimisha,no_usable_definitions
kukumbatiana,no_usable_definitions
uongozini,no_usable_definitions
kuapishwa,no_usable_definitions
sakafuni,no_usable_definitions
kubaidisha,no_usable_definitions
kubaidika,no_usable_definitions
kupotelea,no_usable_definitions
kufilisiwa,no_usable_definitions
kufilisika,no_usable_definitions
kufurahiwa,no_usable_definitions
kuulizwa,no_usable_definitions
kurefuka,no_usable_definitions
kujengeka,no_usable_definitions
kujadiliwa,no_usable_definitions
kulalamikia,no_usable_definitions
kushangazwa,no_usable_definitions
kupogoa,no_usable_definitions
kufananishwa,no_usable_definitions
kuhakikishia,no_usable_definitions
mkiani,no_usable_definitions
kukosolea,no_usable_definitions
kukosolewa,no_usable_definitions
kukosoana,no_usable_definitions
kukosoleka,no_usable_definitions
kupofusha,no_usable_definitions
kupofuka,no_usable_definitions
kupofushwa,no_usable_definitions
kupofukia,no_usable_definitions
kutafutia,no_usable_definitions
kutafutisha,no_usable_definitions
kuburuta,no_usable_definitions
kuburura,no_usable_definitions
kusabiki,no_usable_definitions
kutatizika,no_usable_definitions
kusalitiwa,no_usable_definitions
kusalitiana,no_usable_definitions
kusalitika,no_usable_definitions
kusalitisha,no_usable_definitions
kuponyoka,no_usable_definitions
kuhutubia,no_usable_definitions
kuhutubiwa,no_usable_definitions
kuhutubiana,no_usable_definitions
kupokonywa,no_usable_definitions
kupokonyana,no_usable_definitions
majumbani,no_usable_definitions
kugubika,no_usable_definitions
kugubikisha,no_usable_definitions
kugubikwa,no_usable_definitions
kugubikana,no_usable_definitions
kugusia,no_usable_definitions
kutiliza,no_usable_definitions
kusuluhishwa,no_usable_definitions
kusuluhishana,no_usable_definitions
kusuluhishia,no_usable_definitions
kusuluhishika,no_usable_definitions
kuhamishia,no_usable_definitions
kuhamishika,no_usable_definitions
kutulizwa,no_usable_definitions
kuthibitishia,no_usable_definitions
kutekwa,no_usable_definitions
kupotezwa,no_usable_definitions
kurushana,no_usable_definitions
kuzingatiwa,no_usable_definitions
kuraiwa,no_usable_definitions
kuropoka,no_usable_definitions
chumbani,no_usable_definitions
vituoni,no_usable_definitions
kufurusha,no_usable_definitions
kuthaminiwa,no_usable_definitions
kushtakika,no_usable_definitions
kushtakia,no_usable_definitions
kushtakiana,no_usable_definitions
kushitakia,no_usable_definitions
kushitakiwa,no_usable_definitions
kushitakiana,no_usable_definitions
kushitakika,no_usable_definitions
kulazwa,no_usable_definitions
kunyanyaswa,no_usable_definitions
kudhihirishwa,no_usable_definitions
kuwazisha,no_usable_definitions
kujumlisha,no_usable_definitions
kujengea,no_usable_definitions
kukimbizwa,no_usable_definitions
dukani,no_usable_definitions
kifuani,no_usable_definitions
kuhasiwa,no_usable_definitions
kuchekacheka,no_usable_definitions
kulialia,no_usable_definitions
kulikiza,no_usable_definitions
kuibuliwa,no_usable_definitions
kushtukiza,no_usable_definitions
Asia ya Kati,no_usable_definitions
kubusuri,no_usable_definitions
kubusurika,no_usable_definitions
kutabasuri,no_usable_definitions
kusimbua,no_usable_definitions
kusimbuliwa,no_usable_definitions
kusimba,no_usable_definitions
kusakwa,no_usable_definitions
kukisia,no_usable_definitions
kutangazia,no_usable_definitions
kutangazisha,no_usable_definitions
kutangazana,no_usable_definitions
kutangazika,no_usable_definitions
kukamilishwa,no_usable_definitions
kusainisha,no_usable_definitions
kusainiwa,no_usable_definitions
kuachishwa,no_usable_definitions
kuachiliwa,no_usable_definitions
kuchunguzia,no_usable_definitions
kuchunguzwa,no_usable_definitions
kuchunguzana,no_usable_definitions
kuchuruza,no_usable_definitions
kuchurura,no_usable_definitions
kuvumiliana,no_usable_definitions
kuoshwa,no_usable_definitions
kuitikia,no_usable_definitions
kudhihirika,no_usable_definitions
kudhulumisha,no_usable_definitions
kudhulumiwa,no_usable_definitions
kudhulumika,no_usable_definitions
kuzirai,no_usable_definitions
faraghani,no_usable_definitions
kufedheheshwa,no_usable_definitions
kuathirika,no_usable_definitions
kuchongwa,no_usable_definitions
kuchenjua,no_usable_definitions
kulaanisha,no_usable_definitions
kulaaniwa,no_usable_definitions
kulaanika,no_usable_definitions
kutokeza,no_usable_definitions
kurujumu,no_usable_definitions
kumilikisha,no_usable_definitions
kuheria,no_usable_definitions
kuchapusha,no_usable_definitions
kuchapuka,no_usable_definitions
kufusa,no_usable_definitions
kufusahi,no_usable_definitions
kuzindia,no_usable_definitions
kuzindisha,no_usable_definitions
kuzindika,no_usable_definitions
kuyumbisha,no_usable_definitions
kuyumbika,no_usable_definitions
kusabidi,no_usable_definitions
kuaminiana,no_usable_definitions
kuondokesha,no_usable_definitions
kupatanishwa,no_usable_definitions
kukadhibu,no_usable_definitions
kukadhibisha,no_usable_definitions
kukadhibiwa,no_usable_definitions
kukasirishwa,no_usable_definitions
kusongana,no_usable_definitions
mbioni,no_usable_definitions
kuoneshwa,no_usable_definitions
kuondoshwa,no_usable_definitions
kutaya,no_usable_definitions
kufutahi,no_usable_definitions
kufatiisha,no_usable_definitions
kufatiishwa,no_usable_definitions
kutikisika,no_usable_definitions
kucheleweshwa,no_usable_definitions
kupigania,no_usable_definitions
kukorofisha,no_usable_definitions
kukatiza,no_usable_definitions
kutabiriwa,no_usable_definitions
kufunzwa,no_usable_definitions
magerezani,no_usable_definitions
kuigwa,no_usable_definitions
kutetemesha,no_usable_definitions
kujumuishwa,no_usable_definitions
kukaririwa,no_usable_definitions
kutiisha,no_usable_definitions
kukamilika,no_usable_definitions
kupanuliwa,no_usable_definitions
kupanulia,no_usable_definitions
kusambazwa,no_usable_definitions
kuigizwa,no_usable_definitions
kubinya,no_usable_definitions
kuchomea,no_usable_definitions
mipakani,no_usable_definitions
milimani,no_usable_definitions
kuhudumishwa,no_usable_definitions
akilini,no_usable_definitions
kubakiza,no_usable_definitions
kuzubaa,no_usable_definitions
kutanua,no_usable_definitions
kuzubaza,no_usable_definitions
kuonyeshwa,no_usable_definitions
kukwamisha,no_usable_definitions
